antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCmYesELO6axBrCuSpf7S9DQ",CH:UCJy232tY_LUd1NuBgsSNUEA,0.0012091898428053204,0.010882708585247884,0.0012091898428053204,1.0,91.88888888888889,1.0,0.0011960305821218284,inf,0.9903147699757869,0.1111111111111111,1.0,0.5555555555555556
"CH:UCSQ3jNVu8Zr_toI7NWzDwHw, CH:UCmYesELO6axBrCuSpf7S9DQ",CH:UCJy232tY_LUd1NuBgsSNUEA,0.0012091898428053204,0.010882708585247884,0.0012091898428053204,1.0,91.88888888888889,1.0,0.0011960305821218284,inf,0.9903147699757869,0.1111111111111111,1.0,0.5555555555555556
"CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCeY0bbntWzzVIaj2z3QigXg","CH:UCupvZG-5ko_eiXAupbDfxWw, DOM:www.youtube.com",0.0036275695284159614,0.0036275695284159614,0.0012091898428053204,0.3333333333333333,91.88888888888889,1.0,0.0011960305821218284,1.494558645707376,0.9927184466019419,0.19999999999999998,0.33090614886731384,0.3333333333333333
"CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCupvZG-5ko_eiXAupbDfxWw","CH:UCeY0bbntWzzVIaj2z3QigXg, DOM:www.youtube.com",0.0036275695284159614,0.0036275695284159614,0.0012091898428053204,0.3333333333333333,91.88888888888889,1.0,0.0011960305821218284,1.494558645707376,0.9927184466019419,0.19999999999999998,0.33090614886731384,0.3333333333333333
"CH:UCeY0bbntWzzVIaj2z3QigXg, DOM:www.youtube.com","CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCupvZG-5ko_eiXAupbDfxWw",0.0036275695284159614,0.0036275695284159614,0.0012091898428053204,0.3333333333333333,91.88888888888889,1.0,0.0011960305821218284,1.494558645707376,0.9927184466019419,0.19999999999999998,0.33090614886731384,0.3333333333333333
"CH:UCupvZG-5ko_eiXAupbDfxWw, DOM:www.youtube.com","CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCeY0bbntWzzVIaj2z3QigXg",0.0036275695284159614,0.0036275695284159614,0.0012091898428053204,0.3333333333333333,91.88888888888889,1.0,0.0011960305821218284,1.494558645707376,0.9927184466019419,0.19999999999999998,0.33090614886731384,0.3333333333333333
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UCCXoCcu9Rp7NPbTzIvogpZg, CH:UCH1oRy1dINbMVp3UFWrKP0w",CH:UCuFFtHWoLl5fauMMD5Ww2jA,0.0012091898428053204,0.012091898428053204,0.0012091898428053204,1.0,82.7,1.0,0.0011945684420458847,inf,0.9891041162227602,0.09999999999999999,1.0,0.55
"CH:UC_vFLohxs5PkAxlk7Y6jEtw, CH:UCeY0bbntWzzVIaj2z3QigXg","CH:UCXIJgqnII2ZOINSWNOGFThA, CH:UCoMdktPbSTixAyNGwb-UYkQ",0.0024183796856106408,0.006045949214026602,0.0012091898428053204,0.5,82.7,1.0,0.0011945684420458847,1.9879081015719469,0.9903030303030304,0.16666666666666666,0.49695863746958635,0.35
"CH:UCJy232tY_LUd1NuBgsSNUEA, CH:UCmYesELO6axBrCuSpf7S9DQ",CH:UCSQ3jNVu8Zr_toI7NWzDwHw,0.0024183796856106408,0.006045949214026602,0.0012091898428053204,0.5,82.7,1.0,0.0011945684420458847,1.9879081015719469,0.9903030303030304,0.16666666666666666,0.49695863746958635,0.35
"CH:UC_vFLohxs5PkAxlk7Y6jEtw, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UCx6h-dWzJ5NpAlja1YsApdg,0.0024183796856106408,0.006045949214026602,0.0012091898428053204,0.5,82.7,1.0,0.0011945684420458847,1.9879081015719469,0.9903030303030304,0.16666666666666666,0.49695863746958635,0.35
"CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCIjSUWHWp6KohfnR5OQTXnQ, CH:UCPgLNge0xqQHWM5B5EFH9Cg",CH:UCxMXl9L79X1Mq_4iwCOyPFg,0.0012091898428053204,0.013301088270858524,0.0012091898428053204,1.0,75.18181818181819,1.0,0.0011931063019699412,inf,0.9878934624697335,0.09090909090909091,1.0,0.5454545454545454
"CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCCjG8NtOig0USdrT5D1FpxQ, CH:UCStCUMvCw067Nw5uSlbyDsw",CH:UC72nbKQLSDyiSARhg0Ywj4w,0.0012091898428053204,0.013301088270858524,0.0012091898428053204,1.0,75.18181818181819,1.0,0.0011931063019699412,inf,0.9878934624697335,0.09090909090909091,1.0,0.5454545454545454
"CH:UCIjSUWHWp6KohfnR5OQTXnQ, CH:UCPgLNge0xqQHWM5B5EFH9Cg",CH:UCxMXl9L79X1Mq_4iwCOyPFg,0.0012091898428053204,0.013301088270858524,0.0012091898428053204,1.0,75.18181818181819,1.0,0.0011931063019699412,inf,0.9878934624697335,0.09090909090909091,1.0,0.5454545454545454
"CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCupvZG-5ko_eiXAupbDfxWw, DOM:www.youtube.com","CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCBi2mrWuNuyYy4gbM6fU18Q",0.0012091898428053204,0.014510278113663845,0.0012091898428053204,1.0,68.91666666666667,1.0,0.0011916441618939977,inf,0.986682808716707,0.08333333333333333,1.0,0.5416666666666666
CH:UCjq9ElqnV7Df6NLb4oDHKqQ,CH:UC9k-yiEpRHMNVOnOi_aQK8w,0.0024183796856106408,0.007255139056831923,0.0012091898428053204,0.5,68.91666666666667,1.0,0.0011916441618939977,1.985489721886336,0.987878787878788,0.14285714285714285,0.4963459196102314,0.3333333333333333
"CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UC_vFLohxs5PkAxlk7Y6jEtw",CH:UChLtXXpo4Ge1ReTEboVvTDg,0.0036275695284159614,0.0048367593712212815,0.0012091898428053204,0.3333333333333333,68.91666666666667,1.0,0.0011916441618939977,1.492744860943168,0.9890776699029127,0.16666666666666666,0.33009315512353177,0.29166666666666663
"CH:UCCjG8NtOig0USdrT5D1FpxQ, CH:UCVuFPbAjTi3mqpH-0veJRWg",CH:UCw77677G3EAODp61b0izs7w,0.0036275695284159614,0.0048367593712212815,0.0012091898428053204,0.3333333333333333,68.91666666666667,1.0,0.0011916441618939977,1.492744860943168,0.9890776699029127,0.16666666666666666,0.33009315512353177,0.29166666666666663
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC5T7D-Dh1eDGtsAFCuwv_Sw, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCH1oRy1dINbMVp3UFWrKP0w, CH:UCVuFPbAjTi3mqpH-0veJRWg",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UCH1oRy1dINbMVp3UFWrKP0w, CH:UCVuFPbAjTi3mqpH-0veJRWg",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC_vFLohxs5PkAxlk7Y6jEtw, CH:UCknLrEdhRCp1aegoMqRaCZg",CH:UC2x_qNZXKDxNP1j4jvHATRQ,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCO0akufu9MOzyz3nvGIXAAw",CH:UC__2_0RJ8XnHt2angfw6S1Q,0.0012091898428053204,0.015719467956469165,0.0012091898428053204,1.0,63.61538461538462,1.0,0.0011901820218180542,inf,0.9854721549636803,0.07692307692307693,1.0,0.5384615384615384
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCeY0bbntWzzVIaj2z3QigXg",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UC52X5wxOL_s5yw0dQk7NtgA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UCuFFtHWoLl5fauMMD5Ww2jA",CH:UC5T7D-Dh1eDGtsAFCuwv_Sw,0.0012091898428053204,0.016928657799274487,0.0012091898428053204,1.0,59.07142857142857,1.0,0.0011887198817421105,inf,0.9842615012106536,0.07142857142857142,1.0,0.5357142857142857
"CH:UC_vFLohxs5PkAxlk7Y6jEtw, CH:UCoMdktPbSTixAyNGwb-UYkQ",CH:UCx6h-dWzJ5NpAlja1YsApdg,0.0036275695284159614,0.006045949214026602,0.0012091898428053204,0.3333333333333333,55.13333333333333,1.0,0.001187257741666167,1.49093107617896,0.9854368932038835,0.14285714285714285,0.3292781832927818,0.26666666666666666
"CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCeY0bbntWzzVIaj2z3QigXg, DOM:www.youtube.com","CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCupvZG-5ko_eiXAupbDfxWw",0.0012091898428053204,0.018137847642079808,0.0012091898428053204,1.0,55.133333333333326,1.0,0.001187257741666167,inf,0.983050847457627,0.06666666666666665,1.0,0.5333333333333333
"CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCeY0bbntWzzVIaj2z3QigXg, DOM:www.youtube.com","CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCupvZG-5ko_eiXAupbDfxWw",0.0012091898428053204,0.018137847642079808,0.0012091898428053204,1.0,55.133333333333326,1.0,0.001187257741666167,inf,0.983050847457627,0.06666666666666665,1.0,0.5333333333333333
"CH:UCBi2mrWuNuyYy4gbM6fU18Q, DOM:www.youtube.com","CH:UC16niRr50-MSBwiO3YDb3RA, CH:UCupvZG-5ko_eiXAupbDfxWw",0.0012091898428053204,0.018137847642079808,0.0012091898428053204,1.0,55.133333333333326,1.0,0.001187257741666167,inf,0.983050847457627,0.06666666666666665,1.0,0.5333333333333333
"CH:UCVuFPbAjTi3mqpH-0veJRWg, CH:UCXIJgqnII2ZOINSWNOGFThA",CH:UCK7tptUDHh-RYDsdxO1-5QQ,0.0012091898428053204,0.018137847642079808,0.0012091898428053204,1.0,55.133333333333326,1.0,0.001187257741666167,inf,0.983050847457627,0.06666666666666665,1.0,0.5333333333333333
DOM:on.wsj.com,CH:UCK7tptUDHh-RYDsdxO1-5QQ,0.0012091898428053204,0.018137847642079808,0.0012091898428053204,1.0,55.133333333333326,1.0,0.001187257741666167,inf,0.983050847457627,0.06666666666666665,1.0,0.5333333333333333
"CH:UCXIJgqnII2ZOINSWNOGFThA, CH:UC_vFLohxs5PkAxlk7Y6jEtw, CH:UCx6h-dWzJ5NpAlja1YsApdg","CH:UCeY0bbntWzzVIaj2z3QigXg, CH:UCoMdktPbSTixAyNGwb-UYkQ",0.0012091898428053204,0.019347037484885126,0.0012091898428053204,1.0,51.6875,1.0,0.0011857956015902235,inf,0.9818401937046004,0.0625,1.0,0.53125
"CH:UC2x_qNZXKDxNP1j4jvHATRQ, CH:UCBi2mrWuNuyYy4gbM6fU18Q, CH:UCH1oRy1dINbMVp3UFWrKP0w",CH:UCVuFPbAjTi3mqpH-0veJRWg,0.0012091898428053204,0.019347037484885126,0.0012091898428053204,1.0,51.6875,1.0,0.0011857956015902235,inf,0.9818401937046004,0.0625,1.0,0.53125
"CH:UC52X5wxOL_s5yw0dQk7NtgA, CH:UCPgLNge0xqQHWM5B5EFH9Cg, CH:UCrvhNP_lWuPIP6QZzJmM-bw",CH:UCME81PohuzT1JMCsEtvsD2w,0.0012091898428053204,0.019347037484885126,0.0012091898428053204,1.0,51.6875,1.0,0.0011857956015902235,inf,0.9818401937046004,0.0625,1.0,0.53125
